address,value_zubrin,last_height
MBKdVcEQEmcyXVpspQnwweuLy4iWNrQBem,42200000,747271
M81CscSpNovTcw2cqW8qzbxezyYkf21h8S,1000000,841596
M9nfzfAQ4z2sDog2iQwCUZA4p7JuhonRCt,20000000,822912
MDD3YMmuKKcSMNs1pCey6yymUn9ktkPQHN,3700000,867872
MKku8k3u7GqThiB4m6CHgvxh7zEMudGEGb,41400000,766492
MLn4kAfi6EfXS5YmZmMAwmY5W43wHkea9U,42000000,842973
MB18c9ryKksWaepoUcHKTjSw5vgVUuydsL,21000000,817122
MTQgZ4b7Tb8yB8H6bEgbEu6r7s4fuZuejn,42100000,814896
M8xbgRZLvZhjYiZuFnBQi7rqxaGro65Mbt,1000000,839240
MKnRYWaNq1Gi9s7DLwicdcvwYjagbLn1bv,50421189,75521
MPs5iVYdsTWkBfByMCf8aG5LpPo2eL2iMk,33200000,868328
MJLfc5CbiHrQs3JvZxmivAbKoSHKTvFj9H,31200000,823004
MBMfx5E7vfEBREPp4WVQR81ziG2RXm1HwU,500000000,353664
MBLLzzBsxQFrsvLmWGseETXWHM84VG1Dj7,30000000,823356
MB9N9cghATEDpydQLgD1FMKXFKizmTKb5s,2000000,843020
MVc9ub1923QUJgxAg5huSno2g573gwQPkd,21000000,823784
MM8r9JQFEvEF5Dt2UWcDnEEJT8cDTk9PYd,21100000,860465
MWxA74WgXqvQPKdNZeirSf7dQPeW1ezVhr,10000000,811974
MBwwCAk7L3ZZzaGfdBWrtfQWmA5mxXyssg,41000000,824336
MJv4m3wrPvRk4BmLqsgMUyoXCA7N9F933w,41100000,822349
MNvowfrZFEZYVDbTDJobbTgVciFHYXoBHX,1000000,836972
M92UCmrcfR67qTJqFtRqq5jfrM8VJD8W6b,41100000,868328
MGKRA9S6CRcsDPhsjXUoFYyEQMMsTueyGi,23300000,881409
MNjua1nQtBiBvDzjNsuNZGKW88vUKJmdBK,300000000,43430
MQJHsGiooxUmPAjMGPDXA7XrAoTifuNPqZ,42200000,881409
MRqDnPkuMfVm8DWb5zLRauDx1JjQb1g8eT,1000000,841064
MNXE8tPotQKPEqYh2kYqb6nki3cQfqqKYL,110200000,876970
MMDUmDnPcYzRiMPyM33kkWBj2z6FPPA6Yf,153026646754,106266
MSp5FXz3mFentwn9VyvGb4LGDdXc6A9baY,12100000,827550
MEKMr9iLqp91yCEeXtuSoPvuRRbMAagNc3,44100000,822951
MVomDfQV7XACmz3krGPV38QKtDfNMERvcX,61100000,788599
MLb75aRmyhvVq5LpJcZdFSkfmcHBkwZswT,12100000,829382
MEXtHLtznffHe8tcD4ZoXkzxP3bbLpFBWp,42300000,709854
MVrvsuCQLRcwxXWuSpBWuyg2eFuB9aSdS1,20000000,824330
MHRNL3qc5rF7T1kk8nm6rEBE5CtCYpw7bz,73000000,775333
MG33vEKxa3jG3TKByjVQJLLKamEYWieZLv,71200000,822963
MR9yz9RDzJnTAMmhAokRmuF91JFaWh3Gvx,1036331,153920
M8Z51s3gydjfidgeseqp8sFdt42tPVGcij,6099846021,104816
MFyCSHHGxfVrcmooMJoYDwAdJ55wYnVj22,41000000,822443
MVfLZs8vnSLgAwb448vQA9RQpRM8G6BMiF,1000000,10506
M8Qug9KdXMHGDhtUrsy7k1Wo3qRhhpkJKd,1000000,842974
MEgxZM4KjcQYXNowUeWkVrGARcTChP7daP,82200000,822472
MGeSZ7u9zBWCKyX7ushuhhabdo8oTXWUw6,72100000,775333
MSPXKu7XwGcHoh7ifULteiAdXutNajCnBf,34500000,733860
MVNw2AFZLTfhpgZBSbLT1QZBtKhQV94T5p,5400000,862028
MRgiErVZ8RXF2SuWrrTSZYM94AG13iQAKW,32000000,854201
MC2m1CpQ9vvS9tmbaFcxtMQYfjEhQuqnPe,32200000,758476
M8XD9iCJxz8s2sHa4rTtjXmmnoS6afsve9,22000000,847868
MNJx8vQksHvUjQUqoD24WjuebEfwC8mx5E,800000,868328
MGpVuMpMh1TrnPULfBDw61LqATktgbkS7X,11000000,822993
MAKEJzycu3RAUhcMqHk4GyTaV5hXHYBWnx,22100000,797711
MPoUvDkmae83ykwycmsKZgsKwcCpBiQBVq,54000000,786468
MKXrXCcy9yXh25Fftekf6oEQJHBtmyAbdJ,161143805794,106179
MMWvSEVaRcsfvxtCk25PDX2Kv6F3W7Vfh6,71300000,822912
MPis9ypjyWvU2hPpK7qK8NKwxno49dZu8e,33200000,889827
MNWFaa9JvChGGzEMykxLhGqRhVNYkoJLw7,2000000,835821
MP5MQPQe889AwJDuv74XRVrgj1avxeDptP,11000000,841954
MCdrKxnR1CMzk8GyWcCimQgxoS12bwwz1C,2000000,833533
MEgpWtv5cSrxadsTP8kb1MtixP6q64q2HS,32000000,822494
MF3pxNTYHZWE2BLdX46ECFTndDdntsXzHn,133100000,894336
MQCRQiZ7R2r3hfrxgMGJNY8iTLfGPYwD9x,10000000,364188
MFAfE91vyXXQLNgfrzxSxGMxWX7hfHbrxb,55400,1535890
MLRzLniHZrGEZUJrPqEVxKQMrSehK4Ps1w,6042772982381,20847
M7uDjesEemgmkVWMr7T5Lc8URYmgR396JJ,52000000,733860
MHeC8d6JnAPH8GgiAHRahBLmmyiNx4UVfm,42100000,865916
MR7km9H9sHSPEoDsuTZf4grT4XVRHcXdGB,21300000000,69225
MLG3urxcAiGgbAErrrWi7sVT1iwXgdeaZp,21000000,823362
MW2dv5AYk4tducprmztJf2zXVheErZNdn7,199999000,82053
MD4SjBMCbFZQJFH9tqzC4QX25JasZp1pfE,35060731501,113325
MTTaYKhhTuCmQEiuGeGVNyP25J7iGysjac,41100000,876970
MSzmLWBuFaXppgBa7m1qqaBVme233867zP,10000000,822495
MSbR4KSzHp62rUZhxZfww7eFdksA88kRqG,5033571981,827673
MKBfaUKHvNQGdrxRNo21Woggt2ukDiuVTt,33100000,734535
MVXo45pgbHEbcJQdNPdfmfSVLRjUzqdYAc,40000000,824008
MDYMvBHY5hArMw7UJ1wRrqVaDopoRG7MGX,34100000,755999
MFEum3ShfCPShve2QVRVAvdeZnZBHDr77M,32000000,860465
MPdqkGUeyYS7bSLuseSTJYZcKkn7yEqB46,50100000,789792
MTrGznGnk545i2c9a4aZ8hjNjthSFdD3DA,12100000,826230
MT8oZ6YF71ACnaDCrMroLEkCaMdPa4VKYc,178750000000,998871
MQrf5TuJtHwRj6B6jcAUuWLp8hBqNkLaTb,33000000,823008
MLbBs1ggkzReJnsAAZXFJqedpUjQckMzM2,2000000,843096
MDx9TJhub5WTXL4u8zRkXScEM5SsWw1S4X,52100000,867818
M98WuhdNQT6zYGkt31otPb2jrdDoXnwqPN,52100000,824326
MB8yCs7riBUx8KkZetiWTP5KJCWVK9SCJU,52400000,876230
MKVmQukoQ1KsBC5F4aDXi2h2KJAH6VYo6Y,10000000,1587923
MRVDHaMio9KXMVm1nK2yr5aex9r8ZN1P5n,6653511578,106523
MUAN7gpBwEpBwsxDL1G4P3kwgmCNcqwuNM,154000000,822991
MSkbFFaV7G7dxsFKTzL9GfzjELtsKVs564,31000000,822979
MDw97KYxZ5aMPUw8ruVYS62N3rPrzePsFt,23200000,825928
MFcGzbWruPVx9gSuVoRxuhXqn5vuaXVghz,41000000,824538
MNAi8ZvosMYkc4VujgYpBSZYih1TVi3jDY,43000000,652384
MGazuxQZoJU8CoVihxSneQpiLVxj9TsXxQ,72100000,821940
MTxtRPZjCA8Aim99N7mKhXQ5nuZkF6aoyX,758750800100,951088
MEngqy747Bkhsi9sM7tM3RbF5DG7kn5dh4,1400000,9357
MR4aqdNzHTFA9Yq69m9aHxkNA1uBmF6fVU,10000000,822982
MTybfDT1wA9WZtV2enDCLQgQWSXpUt38Kp,62200000,820792
MLFonGB5fi7AFT6MS9SGrKfuMFsBtBs7Tp,1000000,850088
ML5B2ZhmmMjuDYDrKH1PBJrYSiUjaoLfYv,1000000,840253
MMqrdmZpGkztyC6i5sFp5PNf7CS8hN2qap,43000000,823356
MNgyvuHnocApPrYemHyeFnJeUsvMGDb2tx,41000000,823001
MKe8KELaHgFMWdCvgvUB7Q9w26shaY6RL8,100000000,88492
MMGiueYYZEGsaPX3eP25AsCajnSAGx5LCw,12000000,843020
MWRfhFQQjRtW9WXmB6nwxiMKzGv2HneiRN,5981517543,87968
MSFK8kXsseMEGVSJb7joHQ5R6LPeHQKsa7,10000000,824335
MS3xETiW9qHevBfUqb7rnU8PpnPqxUadQr,22000000,726774
MUA5T2V8e14DELqUeoN6nyGF97XAdMBHyQ,21000000,844273
MGdoGmkAaXpESPrFzNZXh14DBWmq9Y1eZX,599731183,1368606
MMgHSkWssQ3pLXwwtrXEDi4uZFFoSQXfzU,1000000,838088
MLS2mKAohkFd7SbAeXFQCtzz1MQL65cy7w,32100000,835548
MUontf4KG1oGRsVdBMabn4tD2BPN7bf6dN,53200000,891014
M89wQwGbzoQPKo4KgxfUUXnHGG5cMw2hgq,23100000,843088
MKAnfLyB9vDro5N3hNT9p3miFcGj2h3Ztj,1000000,841941
M9EjzxfeGidKd2ADTbAhQ83jTJU4a9uzkq,22500000,823356
MFDU5SDRDWg4HrssNnUNLZH6sicoUxnass,592935729,762533
MH5ESfBPJJJkpUtd1eiyw4XpNFBuknwE6A,34300000,853502
MTVRVXLc59yhAQvXdNoWUuuKgLk8q3gZGm,32100000,851766
MUbo57ftyW18UioKddL8aPkyMev22xHch4,1644174500,76749
MSQGB2zBSga9DEoSCyfqbjZTGf6h2neUdK,10000000,945817
MUmEyP6i9gE2AWDCZvrfjKn9Fq9bMyrjyu,42000000,822994
MMrtSWQ1hs6mkhuJ5RkeC1JGvm1Lt6yVNA,43200000,822933
MTxZJT9wwwoVNpyqGpR5CveEQmCT8cgPQ3,51000000,815464
MAYSoDpNwq1SQNJzjTES5xFXGuPThvWbbX,11000000,842973
MPLYBL26w9kwi2AyTVVsV7jbaNaUT6CV5u,1000000,836711
MG3zYXeg6Rp3SJbrHpycF6aGFQT1LYWu3G,1000000,840253
MH1j2WJZmpTM94SCRmMiidhXaq2cGs6vdX,12100000,822454
MPcfdCSyihpRkwFCufcctzrpSD6cMJMw9x,71100000,822376
MRJjPuqCh6ZdrAWFq5y2o7RriWnV7ADL2n,1100000,12143
MUuEfzQbAwbsm29jRhwrRoqFjBqjFAJBd4,1000000,841941
MQDDYB3aAzKpVp8MsreuDusP174WapmMT2,50000000,823358
MJ5ANiqcmmkjJAXg6CXTfVvxdWDsbGyCRE,21000000,822375
MEaGG9moHNMFh7Mkz8jgNnAK7tbBSEQ4eG,38255020000,1762647
MTLEvkhky5Z1Uj9kmoMvmeQCDezC9pUC4d,2400000,102359
MV4ymGHdaNypcRrYXVXsij3DapevGt3Dka,40300000,884502
MQbvr5vJqcXYfNLdnFwTALB1Ecbgx5shxQ,11000000,849987
MTNbLv2svJVkZEatXFrQSVpHaPgEN6Lcgo,33100000,766960
MVQcxDeJzGRqk8tMFuUbykGvQ6BBu2fBPa,22300000,867048
MGP2zMwrrpPhcKZSSFq71MmuPXD3ghC4bo,12000000,847868
MMRhkbmBWvvtGgcyX1uBya4uWp4vKSNSzw,1000000,837764
MSBWCUqTeyTmTcHpsmxbCjKgyxMmPJ3PqM,31000000,843088
MBGjX27hZ7EDpzugUcpVHaA6C75nUVGxjx,3078125000,1773388
MRZkVSbpqoi9EENwVeWyB9KcLWkSgrScps,25967746816,702608
MKQSZ4mS2k25HcEa1crxpLjxepKNfBLGvP,42000000,824373
MSTqnrjgzHQKBfacnaAmszdpgGbQSGdJys,1000000,841064
M8zX7wdjPb7fCzvk6Lmq4DpXdgayfGa3Zf,50000000,823441
MPBB2eeq7fKeRc6r6dR1pMUKitbgto3SDc,23200000,875312
M9MsXjDKKZP4URXdw14nofahrnqAX5ErLd,41000000,851575
METvbLaGim7vU3DmQD6CDk8JM9jRNNCciN,148259227622,1761619
MUEDFv3XVYuz6Yueeu1GMfzMRygpUrWW36,23000000,838867
MJUXKPpFnTiSLAfEUPgS7ernxtcLFT1AKm,70000000,641024
MMAZbeFu4unWPk5FroJ9krJnYv5KqJXo7A,10000000,358066
MN499MRJW3T3pipyuQ2fDRsp9nthM3zmFW,1000000,841064
MLAPbYeuhgYzwFZcTHZ8RLbuX7WeNZC9DS,309556625741,341880
MQX9MWWDoaX51vQAkHieETVYYPqjMZzPHA,4000000,860465
MTBMSZBJed9CiGTR5XC9fNdmKai2nfasgM,49800000000,868657
MAMQg9LaLiDzkEXm2t58QWBjYfvBFRXzVS,33949924,1622080
MJ28RdtCLrQbpLpgcNU6w8yadTR2PwGZAL,43000000,850088
MPP9hx4VSoN6Lgh8icc8ZxdmnocFJpPu58,85000000,209943
MCDUpMvMwCkQqZpHi7YaHE5WFeqjHs7dQr,100000000,1750350
MGexff2uK7wBvBGgFawV2w95fgJVrH5X8S,21000000,822354
M8ookodkK13ZwbHZkbXoRcHqHnPcoVKk3e,13000000,822471
MEVoRk48geQUSHh75crSsw9j7hwqWaNNAQ,250028000,1002555
MTsWZFgQvCn4Xt3QX9mUn1FF3g7o7YrrWm,226773000000,1532284
MPzB5VhsPyM1j4uVbof4qLgwvw8XZBUoac,1001056,940122
MV8BpeozzFAiAUMNWGPtausntBURYLMMMf,10000000,823784
MAW2esLG1j94DBBn7FdAzPD6SXqSMN5Ete,1000000,839240
MLNnBU74aVgQS6NDKURJ2DQL7J9Ko8GbhK,43100000,844536
MDCRfPcU7yxwxMEzzzkgkigSWWUFSegmqD,14000000,843007
MDkReGD5mfSwsis7uGTwJoYJ8yHQyPF1cJ,52300000,824326
MVCmMK4PYvsBXMw2Ah7QHQzWFtAKEFW552,41100000,823385
M9Azxkvbh3FYBuNm1SvH32wKW424hH6jz7,13181308342,101795
MGmnvSkzNYPTNEvPNG8GnWcCq2GPnJdhKn,61000000,852396
MWazJx9oDFy7fPi8DAgD3cBnXL5Z3Tw87w,25017098017,34530
MK1aDwgQXSCPpUdPmQFJvo9d8RMt19PeLR,54200000,710968
MWe45zyjFLWQ4dTKDSAmAqZG4GmP62Jbdz,1000000,840032
MEKwHHWR2VsHMvdHxHMYD1fuuUao33MDqx,41400000,889827
MTmC5tQKWSNdveaZF1m4r9nXfweTHp3Uv4,32100000,844733
MJYRUanNfCei8fbMej5VP4E9rtA9nTbkqF,33100000,852640
MVKT4BGtVm4DtcLgBmSpSJagb1v65k5DPj,52200000,647684
MLu173YdJ1PMRGWv7YjB2rZ1esp7EUNK8w,11000000,822364
MB6GgN6sQfsXu3DCWQMNSkudQ991FhS4g6,32300000,751459
MGan5UoTgxj2D6TxEMpg6Vp8aHmG8pCDxP,10600000,868328
MLVraM9jGxUm8n2iWc6kdhq7rXn2nWiXML,31100000,820792
MJfZmfKzYHNJqV9GKV8VGsXZpnQLytp85j,1000000,843305
MRf5rd39hxryJCbkgc7cfgRXABKiyU1E7t,43200000,740032
MNC6Ba3T9wpBdUiTkpaQaHNEaDPHGPfopb,22000000,827611
MJLaDeDofL8ExAdcCZhCGoGfaAWAj2drLW,2000000,843096
MHjLSXUFazJDaJSxji9AkpAMXt13xLHeQR,44100000,823485
MECayEgJDy96FepCrLmrGjmwyq2pnzthhv,22000000,822372
MJSn6HQJzjK7KcJDKiswx7HAkL7T2p7D48,1017806,940187
ME88huEEFHv6bdkxE6pVFNXCfkogivFKrf,19006710096,160981
MTkukCtXo4YGGgsx3HcuG97nkD91FqWxDe,21000000,824435
MKhgYNmvk2w3RzQrdsWuSBp69AiJJPFZsS,37847663,112036
MNsoeo9EQGp8BpLTQ3qXr92mFvMHwiDrgy,11885161,104840
MNkzYN3epBzHztCWvVVqwfHHcjnBC8m7vt,42000000,821938
MPCgDw5kQNubKsXmuPW9T2FsCykazRwMzU,34000000,822403
MAy3Z4nrVQpKPkteePbkdcbbrApsiuHQrN,52100000,822994
MAYobXmnRHp62z3eABAc1F2GQmHXM4D3Uw,1000000,844257
MLD9xGwB54Gzp7ziGPRBkqbozJ9dHMiXx7,155200000,660362
M8WvGdR51vXGUD1T7Qf5mkRuwudkMYKJ6o,40000000,353254
MKfeh2wymKvqBh2dHTzUvm6M7eJTZUpS1w,23200000,820792
MDxQTUQS1Sxe7W4ik7EBFFw58cqxdnwrNQ,6400000,853502
MTN2p2YoNP6ThRP2QL2sY4krUDXhRDY8Mw,52200000,876970
MUJ7yiXKmoAC4SsPK1QmHY5qAG8oyq6daJ,257924384463407,1553656
MHzpBeqrATVCxKppsQQJLTxQvVAdXU6ykC,28803513,136245
MEEnoygtXwQbnPcRLVzoZdmaW9hNYz5A9g,1000000,838945
MFiadqw8H8LMLA6T4XAhJWwbucHKtBjJYV,52300000,894336
MAwL2veRikZ8yYdgjHRrfxhEkCYrfKP3sA,100000000,97219
MShzu2tsEZyDA7C6buKbUVd51t3G6jXdio,22100000,871404
MGfY5hmfi6pthitnmQ6KMa8mUVn9nVuc2R,22100000,842973
MLttX5QSnzuS296q81TgWeker1V4euWfP7,10000000,367049
MVdhgUKsPqYknsumbWre29yXsddAKuqNtF,33200000,824336
M9zevNA1FHxwKTYHXeCDGdkK6diQxxkhfV,21000000,822423
ME1dzUGJdnrH2f8gcVeyKS3BZMhgrczVZU,63100000,843305
MMTArRbvQj1QuGhEMYDirbgoHtcHKhhQdy,1000000,824689
M8CoQghVdsBa6m7LgZPdM3372yHqrQyVWL,1382008000000,464364
MAV2VT9wtUH11zqmiTsRZ7fA6QMe15ycuT,1000000,839782
MLf1jHKeyo7ibf1kFNBSb8k5CSzZryoHp8,31000000,823038
MDc6aotgeHu1pTntjN6asQNNchzT5dMMDn,10000000,741347
ML2Xu5NK4iDsCmg3AFdFoKS4fNXKzpMZ7M,13000000,862864
MNY94AaX5DHunjHtQc48cMwMJgrysB2njp,23200000,850088
MPTu7GGBfeanFYGUt7tgEWtXxtV9NXfrFd,20813093543,65417
MN8SmF1yEgEXJgbthsbC9SSY3VKrMYC5Gn,41000000,822454
MLH5SeD1xU4cZKQJxZmZeGjndKb6qPcJh2,42000000,843555
MLV4cZP86JSKnjiZz1ahhnsL8nub5dPp8F,52200000,842973
MBYRFakCTQ4r131j55jCrwVUqEtyF8Aw34,42100000,876630
M8RgPn6HThSFmcGi5Ykixdmi4cDyTVwFbm,10000000,361413
MGmhQAp7iYXgnejMnhXL8eviL1DkhT1sK1,10000000,823467
MNKoDxgPrZQvvLwiBT6Zmp3Pu4eqSoEpGG,14062315,1440028
MSTCZa4kpTmGistRNmLfs59cX6gwchewCE,53000000,725449
MVhS2cmEiNbQB838sRvAkfvEgqGT3ixPq1,54611405022,370320
MPyiZEVAtFppiiRx4VcGfPGqeNjLEFLbdA,1000000,843555
MUJyhZoaCTqWs3Gmc3dKLxgVgqWSNScyQD,51200000,841941
MRKk6uaVTetQprmNezjrCVgp26zXFc5A6N,1191114,1529964
MQR6MeiU1d4BassS8D7WrQ8DHnCnyR962q,336385698079,131477
MRmfnwhjU3YncHr4tYZ3kSJ6wrWmejz127,10200000,828015
MPF5RHkK385otYiowGsPBwxssZTNwBKVk8,11000000,824887
MHtFP3eDpPf79NFoHrTYpZ3y3BgLiG4771,33267438030,99174
MKPXG5zVSYmu5YNYXy4NbENm6oNx38CVgN,26200000,876970
MNN42f7ZTDBqcnrg8HU24FEYPVdhnaP7fU,500000,862864
MSuTWgRUYGeamq2ReHiUywiCH9HPX8pG5S,41000000,836555
MFizqEFidvYpYj3KPDqo3fswY92ACdANQg,9492076270,51047
MTyV26575rhQfgHAqZHHgBn28pChDrdRwx,2697186852,71791
MJtkbbP3PuqR5U1buoTsTfBwmpVUsck48r,73300000,852396
MBKHVrcXaoC4FSpYQAt5orRPJAdtqemZLZ,1000000,837120
MRCKbnmqwrduQsm8kxHFjVZThTdoJbYpLF,115000000,1350268
MEuM631SLM2GYaNMTzaZH2YgsCfFzX7LFc,1000000,841954
MFbRMmgcv3n8EZMX1iZTTGjGebuPcsrrWs,31000000,788209
MCKymTcBoDqmZDLha3v3PyKeqo3Ys3pzQF,95655624,242288
MAzcJLdntX9XeXnavmx8dkMMzTxsCPCqPr,1237500,1773332
MGAJjVaH9vV5VFHYsvHLgiZwzkGgAqJARR,1199700000,1348585
MDXURHnruJTgcyqXoCrMmvft2558MQN9S8,329567650,958741
MGjjc2SjN1ebm8hXf6jMbYqgeRVCoZ8Lm9,32200000,829372
MHf86ip6iCZytNjNFWx5gcfwZSWWcZGF26,2000000,843055
MAPenkiKuWpX2noaMfFs2AK8VhkVHqMDRe,21000000,822397
MNnF7B1rRrvgkZxmoEaFzPErWX6Jnswh6B,1000000,841064
MNAPYNyWdtLYRRGNNgUDto1yM4BscipLgP,304005058242,1778065
MUN2XoseTxxNnNZKSgaibqvDmByCXSAwJt,1888857673,440325
MQvjaNjR2WX9CcN2PgxuFDrqAfR9n37fVy,125000000000,1689124
MHecHRsKpSCj3qeFs7uFsyfPNfaRGp1MyM,33000000,749308
MQ6jbaCzEHT11aLHKKYaZGidALNQviUXNr,20000000,823584
MNfUndMAY21RTdUvChzbmaEhWnkhvoBsfK,2717023622,42101
MB2z6jGW5ysfHPnUFghEXMwSCETUpXjkqH,2000000,836914
ML7kx5txyXJ2yHBXjgTtFK9dnoDxLu4FBU,100000,130210
MQeZEU5UVprfjdj2GSmKr8zSqV976NpbYY,33200000,835821
MS9AH1R9qSEexaZhzEGqR2fZ8sa8oEYms5,1000000,839211
MPvL1sgvy7Zyak3wk1XeFgYLzzoPqpEoPN,60000000,821940
MEa2Q6cW7yvyCwmAQkTYZyUytMoTwiaCFj,42100000,822473
MQwMzqHrFMcfrK9REsp6shhPkiPJYju3qe,11100000,822352
MN1CUiqXU9aRoiT3CSZSZMxvPQy8AkNpR1,100000,874761
MMwVSYFBVgAHwevnj5NAjWE8kZtmy3CugP,112626684,57317
MR7BUeFM3xSQ58nS5co2rDUrChp5froWPa,1000000,839184
MTzCo346Hw1ANmeM6W3hmLcYE4aAmCCQ5j,2000000,843052
M8p6ejvLPNEgRUtHzYNNpuUPgCQJBgLb2b,30100000,822994
MPsS33RYKp19UAy5mC7X5A598i3PUQV9Xq,1100000,10850
MUhfc8xgcFhanB7vu6JWjfc3seqAP3oeVM,42100000,851766
MBWER4gcG5xEV29znG3vc255FX5fXJPomk,7899900000,92374
MDAsWP12fHHXy5THDcuxEddmBcruGEBe1L,12841268,103286
M9uX6C2PMguDc2fqKQSGdq4sjmbmENbJVj,10000000,823429
MX9hSh9UifRZvmnJF9ifEjDn69WqDxhkoa,32100000,755708
MFmAAxnbKcksjv5GayNeoSQamdTy3xVDtS,32200000,822466
MM1DofQ9NfakiiqdEG2Wv89S4SZCrtoaZR,1000000,827622
M9jvLLDTie4Cho9TxPpNCZK7rMJCZrEv1g,549014200,1753488
MPnmy8v5KYtigAe3mpXtZoukBKbjcEDLKh,31000000,824330
MRPscgbMU3kq47Mx8SNqkGHB1fenRDBtFG,1441000000000,1587932
MTniHyQZtp25BZtoyJkkqKCiZQtMUvw4tc,75200000,875312
MD7VAC8zz8tHgtypLZt8nSjiBamYpbYqxn,21000000,824298
M89SMFdCG5cCxY3ygitpzbUV3TDsLnCB6b,1000000,838088
MMgGZuDi168PsiVUxMeS5W6W5QgM6VKdAA,1000000,839211
MCEiHdYLk3mZwDmtssFKE1Cs6eyvQDtqWQ,13656708735,76029
MPnUcvCq5bVdVV82smooSBaAZWiU7A6yhE,1000000,841423
MVPsUqAJzutXBg1f292gEEK41LLXbPNeoR,22000000,824325
ME76BUt63Vfri2hAqc1fJzCDauc5tFzNwi,1300000,9430
MHMmZThbNNicazRGscvkrwMta2T9QiBZLH,2000000,835740
MNjkdGRSwVsgWcLjbkKHUqgTqJGV6EiGL9,3689723319,88435
M9tvraDJAcwFGaSmvBVwRf3qMnrA6htTGK,19180676,73043
ME2N5H8rCjTLbKLq8KWesTinC7aKp3pvEg,12488125,1271334
MBnjc5VRyFSukKiDwE7Si79Xy2sEZGde67,32400000,852990
MAcHoXK9iZXE3wmpEM2ZQoxG963evy4Rdz,31000000,823401
MGY8fvqZie73Md5zeVV3LxC4c3yKfVy92M,200000,871633
MSzXMJdGzMXm2rz6EXzV9UjE7mq91nduZw,1000000,840253
MHtRHPVuatMcdTKp23DKtzmBRfCZSVLN2a,31000000,823385
MM4HZUd6rsDZQUNnuF4HyiS9vpvaASxKuF,20000000000000,506387
MAbaet7yKiDfGhVP4QbR2UW94AwjDapJxy,31000000,823356
MVmkmQAH8uRZB3cV4FVbLdWBrv9QuxFjx3,21000000,836711
MDcuAqFvYi9FeeUb77RhzLvsByVDeoEv5W,20000000,783217
MKJ1LRjpTd9oWXePMQpEvYezuUKWETN81N,22000000,844273
MMC18K1yR4WbnDGXhDJm1GXmQbKBrr7VYJ,1000000,1582377
M8c4DBqNVUbYhKUdmfhQtaVAP8uxnw1Cvd,4200000000,1740159
MWei6hr3jV9ifJEfmcWEoAt9qbVo7sKDb5,1000000,841423
MJsvCRnZxrw28pTTEwRYDKuhUtub9QKX6C,43100000,852396
MLff9CDBr2iUKfPv76maTbPKUWTTwpoB4q,73100000,797711
MEKMiVRWKrgUNtt19tWEduJAxJH1DhNyFt,13300000,856243
MRH1yAmCTw7y7TyDB783QxZ6A7nP5AQq29,23100000,871117
MQMhG2LKiZnoUkUKEiQMYWwaDdCWJ1NFrt,2000000,836555
MX7MDgPWFQdvUJGD2s2zPZANn71gsHMEeA,21000000,824887
MN7S28WwXWJtdSGqw4SPhAr8qnuwj9zZAk,2069790,71124
MHUrZKK9vub9Wb1un5e9cgeyvFuV1btuwE,32000000,745068
MVLVRLTzcSgnx5WJAtcenKr2LPo9KebGuC,22100000,844733
MTM5sRAMj2eSsGNwNqT4BLppe9er5k7fPa,41100000,841941
MLGdxFUnWf3ixce5JWXe2Vf4xP6GF4oVEz,1335618,1630390
MGsvBqjQ3KBsGkfZAXkFAn3764VCpZjH7B,1100000,876937
MKrp2A6PtirjLzMoshBw6jebhYNdog8bMa,63200000,748604
MTnvukJfJtYYNsPfgpCt8YZQFxuG8RqyAr,1000000,836972
MARFeS9HzgyYMjBmFSGqt1apNLQgtTw7gk,514300000,872296
MN2gGPcduZMKkvm6AaYX5QssEem5jw5Qww,1000000,11595
MKveSZsvsSD6Huxn1UJsMZrBknAUg17Zky,51100000,748604
MSG4vWz4B5bgPhKWt51ZmZmJz7bvkdhThE,21300000,867872
MQwk6EJZ4c7ASFEST7B934nhKfzYagHNG1,32000000,859626
MQJgSSNs9SV3CVk8x6rLJsuVKYKUZ5YYAy,32300000,867817
MXAibHdxBGXhNvFURnAQAojiNFYHMMSChZ,65822974588,477830
MCvW7k7S54TvnGvenNz7k3eCeHhGKAuFpn,339900486,1455238
MFFawFdYTduHTUm3i2LcmQH89LW5yxduzD,1000000,836914
MQo5hPCrZz2QqGpoEkKwZg5SPGiQDEAw8E,1000000,838177
MFWJ8mwhBcWLRCpi3gKPnEHzgPqwwEpkwP,41200000,721970
MWxEfYR4vY9F4GGanMPahmwxZAQVMzLHxk,51000000,821950
M9h2UfmJ6RfqeZKUBT78GHst2oSmfMbwPZ,90000000,797711
MSrLJVhW3NeG895YGGsgdfGEDP7XDzLSo9,34300000,827550
MTE4H7xAQBEh7XP8htMMNaJLuA4deTqhyC,1000000,836711
MMsDdV2rKdfxmHrbw6tPuaxbsW8SYkb3EU,41000000,824326
MHnPcYSLjiSKG8UibaQzkNFsVuTNHvMj5P,22100000,852990
MNGjPLo1zARXMgZUoTbcWa5tfEL6DG8VTS,11000000,847851
MAT723xdVBBwioFxryo3opuMguvStwgyCh,81370418744,36635
MGYkoEPMDHugChppq13pZzTPEeaP6iDNb9,1000000,840032
M9H8Vy7RvV3cGF7p7kR1prbMrA1e7ns1ft,42000000,822994
MX114rmJmozmJpV3vzHrh4axNH7KX4CaQw,33200000,822976
MS3fFnFtYcY5pLkLjsoPDKpTReGxxnFYAu,2000000,843020
